id|origin_language
6963|['American']
6964|['American']
6965|['American']
6966|['American']
6967|['American']
6968|['American']
6969|['American']
6970|['American']
6971|['American']
6972|['American']
6973|['American']
6974|['American']
6975|['American']
6976|['American']
6977|['American']
6978|['American']
6979|['American']
6980|['American']
6981|['American']
6982|['American']
6983|['American']
6984|['American']
6985|['American']
6986|['American']
6987|['American']
6988|['American']
6989|['American']
6990|['American']
6991|['American']
6992|['American']
6993|['American']
6994|['American']
6995|['American']
6996|['American']
6997|['American']
6998|['American']
6999|['American']
7000|['American']
7001|['American']
7002|['American']
7003|['American']
7004|['American']
7005|['American']
7006|['American']
7007|['American']
7008|['American']
7009|['American']
7010|['American']
7011|['American']
7012|['American']
7013|['American']
7014|['American']
7015|['American']
7016|['American']
7017|['American']
7018|['American']
7019|['American']
7020|['American']
7021|['American']
7022|['American']
7023|['American']
7024|['American']
7025|['American']
7026|['American']
7027|['American']
7028|['American']
7029|['American']
7030|['American']
7031|['American']
7032|['American']
7033|['American']
7034|['American']
7035|['American']
7036|['American']
7037|['American']
7038|['American']
7039|['American']
7040|['American']
7041|['American']
7042|['American']
7043|['American']
7044|['American']
7045|['American']
7046|['American']
7047|['American']
7048|['American']
7049|['American']
7050|['American']
7051|['American']
7052|['American']
7053|['American']
7054|['American']
7055|['American']
7056|['American']
7057|['American']
7058|['American']
7059|['American']
7060|['American']
7061|['American']
7062|['American']
7063|['American']
7064|['American']
7065|['American']
7066|['American']
7067|['American']
7068|['American']
7069|['American']
7070|['American']
7071|['American']
7072|['American']
7073|['American']
7074|['American']
7075|['American']
7076|['American']
7077|['American']
7078|['American']
7079|['American']
7080|['American']
7081|['American']
7082|['American']
7083|['American']
7084|['American']
7085|['American']
7086|['American']
7087|['American']
7088|['American']
7089|['American']
7090|['American']
7091|['American']
7092|['American']
7093|['American']
7094|['American']
7095|['American']
7096|['American']
7097|['American']
7098|['American']
7099|['American']
7100|['American']
7101|['American']
7102|['American']
7103|['American']
7104|['American']
7105|['American']
7106|['American']
7107|['American']
7108|['American']
7109|['American']
7110|['American']
7111|['American']
7112|['American']
7113|['American']
7114|['American']
7115|['American']
7116|['American']
7117|['American']
7118|['American']
7119|['American']
7120|['American']
7121|['American']
7122|['American']
7123|['American']
7124|['American']
7125|['American']
7126|['American']
7127|['American']
7128|['American']
7129|['American']
7130|['American']
7131|['American']
7132|['American']
7133|['American']
7134|['American']
7135|['American']
7136|['American']
7137|['American']
7138|['American']
7139|['American']
7140|['American']
7141|['American']
7142|['American']
7143|['American']
7144|['American']
7145|['American']
7146|['American']
7147|['American']
7148|['American']
7149|['American']
7150|['American']
7151|['American']
7152|['American']
7153|['American']
7154|['American']
7155|['American']
7156|['American']
7157|['American']
7158|['American']
7159|['American']
7160|['American']
7161|['American']
7162|['American']
7163|['American']
7164|['American']
7165|['American']
7166|['American']
7167|['American']
7168|['American']
7169|['American']
7170|['American']
7171|['American']
7172|['American']
7173|['American']
7174|['American']
7175|['American']
7176|['American']
7177|['American']
7178|['American']
7179|['American']
7180|['American']
7181|['American']
7182|['American']
7183|['American']
7184|['American']
7185|['American']
7186|['American']
7187|['American']
7188|['American']
7189|['American']
7190|['American']
7191|['American']
7192|['American']
7193|['American']
7194|['American']
7195|['American']
7196|['American']
7197|['American']
7198|['American']
7199|['American']
7200|['American']
7201|['American']
7202|['American']
7203|['American']
7204|['American']
7205|['American']
7206|['American']
7207|['American']
7208|['American']
7209|['American']
7210|['American']
7211|['American']
7212|['American']
7213|['American']
7214|['American']
7215|['American']
7216|['American']
7217|['American']
7218|['American']
7219|['American']
7220|['American']
7221|['American']
7222|['American']
7223|['American']
7224|['American']
7225|['American']
7226|['American']
7227|['American']
7228|['American']
7229|['American']
7230|['American']
7231|['American']
7232|['American']
7233|['American']
7234|['American']
7235|['American']
7236|['American']
7237|['American']
7238|['American']
7239|['American']
7240|['American']
7241|['American']
7242|['American']
7243|['American']
7244|['American']
7245|['American']
7246|['American']
7247|['American']
7248|['American']
7249|['American']
7250|['American']
7251|['American']
7252|['American']
7253|['American']
7254|['American']
7255|['American']
7256|['American']
7257|['American']
7258|['American']
7259|['American']
7260|['American']
7261|['American']
7262|['American']
7263|['American']
7264|['American']
7265|['American']
7266|['American']
7267|['American']
7268|['American']
7269|['American']
7270|['American']
7271|['American']
7272|['American']
7273|['American']
7274|['American']
7275|['American']
7276|['American']
7277|['American']
7278|['American']
7279|['American']
7280|['American']
7281|['American']
7282|['American']
7283|['American']
7284|['American']
7285|['American']
7286|['American']
7287|['American']
7288|['American']
7289|['American']
7290|['American']
7291|['American']
7292|['American']
7293|['American']
7294|['American']
7295|['American']
7296|['American']
7297|['American']
7298|['American']
7299|['American']
7300|['American']
7301|['American']
7302|['American']
7303|['American']
7304|['American']
7305|['American']
7306|['American']
7307|['American']
7308|['American']
7309|['American']
7310|['American']
7311|['American']
7312|['American']
7313|['American']
7314|['American']
7315|['American']
7316|['American']
7317|['American']
7318|['American']
7319|['American']
7320|['American']
7321|['American']
7322|['American']
7323|['American']
7324|['American']
7325|['American']
7326|['American']
7327|['American']
7328|['American']
7329|['American']
7330|['American']
7331|['American']
7332|['American']
7333|['American']
7334|['American']
7335|['American']
7336|['American']
7337|['American']
7338|['American']
7339|['American']
7340|['American']
7341|['American']
7342|['American']
7343|['American']
7344|['American']
7345|['American']
7346|['American']
7347|['American']
7348|['American']
7349|['American']
7350|['American']
7351|['American']
7352|['American']
7353|['American']
7354|['American']
7355|['American']
7356|['American']
7357|['American']
7358|['American']
7359|['American']
7360|['American']
7361|['American']
7362|['American']
7363|['American']
7364|['American']
7365|['American']
7366|['American']
7367|['American']
7368|['American']
7369|['American']
7370|['American']
7371|['American']
7372|['American']
7373|['American']
7374|['American']
7375|['American']
7376|['American']
7377|['American']
7378|['American']
7379|['American']
7380|['American']
7381|['American']
7382|['American']
7383|['American']
7384|['American']
7385|['American']
7386|['American']
7387|['American']
7388|['American']
7389|['American']
7390|['American']
7391|['American']
7392|['American']
7393|['American']
7394|['American']
7395|['American']
7396|['American']
7397|['American']
7398|['American']
7399|['American']
7400|['American']
7401|['American']
7402|['American']
7403|['American']
7404|['American']
7405|['American']
7406|['American']
7407|['American']
7408|['American']
7409|['American']
7410|['American']
7411|['American']
7412|['American']
7413|['American']
7414|['American']
7415|['American']
7416|['American']
7417|['American']
7418|['American']
7419|['American']
7420|['American']
7421|['American']
7422|['American']
7423|['American']
7424|['American']
7425|['American']
7426|['American']
7427|['American']
7428|['American']
7429|['American']
7430|['American']
7431|['American']
7432|['American']
7433|['American']
7434|['American']
7435|['American']
7436|['American']
7437|['American']
7438|['American']
7439|['American']
7440|['American']
7441|['American']
7442|['American']
7443|['American']
7444|['American']
7445|['American']
7446|['American']
7447|['American']
7448|['American']
7449|['American']
7450|['American']
7451|['American']
7452|['American']
7453|['American']
7454|['American']
7455|['American']
7456|['American']
7457|['American']
7458|['American']
7459|['American']
7460|['American']
7461|['American']
7462|['American']
7463|['American']
7464|['American']
7465|['American']
7466|['American']
7467|['American']
7468|['American']
7469|['American']
7470|['American']
7471|['American']
7472|['American']
7473|['American']
7474|['American']
7475|['American']
7476|['American']
7477|['American']
7478|['American']
7479|['American']
7480|['American']
7481|['American']
7482|['American']
7483|['American']
7484|['American']
7485|['American']
7486|['American']
7487|['American']
7488|['American']
7489|['American']
7490|['American']
7491|['American']
7492|['American']
7493|['American']
7494|['American']
7495|['American']
7496|['American']
7497|['American']
7498|['American']
7499|['American']
7500|['American']
7501|['American']
7502|['American']
7503|['American']
7504|['American']
7505|['American']
7506|['American']
7507|['American']
7508|['American']
7509|['American']
7510|['American']
7511|['American']
7512|['American']
7513|['American']
7514|['American']
7515|['American']
7516|['American']
7517|['American']
7518|['American']
7519|['American']
7520|['American']
7521|['American']
7522|['American']
7523|['American']
7524|['American']
7525|['American']
7526|['American']
7527|['American']
7528|['American']
7529|['American']
7530|['American']
7531|['American']
7532|['American']
7533|['American']
7534|['American']
7535|['American']
7536|['American']
7537|['American']
7538|['American']
7539|['American']
7540|['American']
7541|['American']
7542|['American']
7543|['American']
7544|['American']
7545|['American']
7546|['American']
7547|['American']
7548|['American']
7549|['American']
7550|['American']
7551|['American']
7552|['American']
7553|['American']
7554|['American']
7555|['American']
7556|['American']
7557|['American']
7558|['American']
7559|['American']
7560|['American']
7561|['American']
7562|['American']
7563|['American']
7564|['American']
7565|['American']
7566|['American']
7567|['American']
7568|['American']
7569|['American']
7570|['American']
7571|['American']
7572|['American']
7573|['American']
7574|['American']
7575|['American']
7576|['American']
7577|['American']
7578|['American']
7579|['American']
7580|['American']
7581|['American']
7582|['American']
7583|['American']
7584|['American']
7585|['American']
7586|['American']
7587|['American']
7588|['American']
7589|['American']
7590|['American']
7591|['American']
7592|['American']
7593|['American']
7594|['American']
7595|['American']
7596|['American']
7597|['American']
7598|['American']
7599|['American']
7600|['American']
7601|['American']
7602|['American']
7603|['American']
7604|['American']
7605|['American']
7606|['American']
7607|['American']
7608|['American']
7609|['American']
7610|['American']
7611|['American']
7612|['American']
7613|['American']
7614|['American']
7615|['American']
7616|['American']
7617|['American']
7618|['American']
7619|['American']
7620|['American']
7621|['American']
7622|['American']
7623|['American']
7624|['American']
7625|['American']
7626|['American']
7627|['American']
7628|['American']
7629|['American']
7630|['American']
7631|['American']
7632|['American']
7633|['American']
7634|['American']
7635|['American']
7636|['American']
7637|['American']
7638|['American']
7639|['American']
7640|['American']
7641|['American']
7642|['American']
7643|['American']
7644|['American']
7645|['American']
7646|['American']
7647|['American']
7648|['American']
7649|['American']
7650|['American']
7651|['American']
7652|['American']
7653|['American']
7654|['American']
7655|['American']
7656|['American']
7657|['American']
7658|['American']
7659|['American']
7660|['American']
7661|['American']
7662|['American']
7663|['American']
7664|['American']
7665|['American']
7666|['American']
7667|['American']
7668|['American']
7669|['American']
7670|['American']
7671|['American']
7672|['American']
7673|['American']
7674|['American']
7675|['American']
7676|['American']
7677|['American']
7678|['American']
7679|['American']
7680|['American']
7681|['American']
7682|['American']
7683|['American']
7684|['American']
7685|['American']
7686|['American']
7687|['American']
7688|['American']
7689|['American']
7690|['American']
7691|['American']
7692|['American']
7693|['American']
7694|['American']
7695|['American']
7696|['American']
7697|['American']
7698|['American']
7699|['American']
7700|['American']
7701|['American']
7702|['American']
7703|['American']
7704|['American']
7705|['American']
7706|['American']
7707|['American']
7708|['American']
7709|['American']
7710|['American']
7711|['American']
7712|['American']
7713|['American']
7714|['American']
7715|['American']
7716|['American']
7717|['American']
7718|['American']
7719|['American']
7720|['American']
7721|['American']
7722|['American']
7723|['American']
7724|['American']
7725|['American']
7726|['American']
7727|['American']
7728|['American']
7729|['American']
7730|['American']
7731|['American']
7732|['American']
7733|['American']
7734|['American']
7735|['American']
7736|['American']
7737|['American']
7738|['American']
7739|['American']
7740|['American']
7741|['American']
7742|['American']
7743|['American']
7744|['American']
7745|['American']
7746|['American']
7747|['American']
7748|['American']
7749|['American']
7750|['American']
7751|['American']
7752|['American']
7753|['American']
7754|['American']
7755|['American']
7756|['American']
7757|['American']
7758|['American']
7759|['American']
7760|['American']
7761|['American']
7762|['American']
7763|['American']
7764|['American']
7765|['American']
7766|['American']
7767|['American']
7768|['American']
7769|['American']
7770|['American']
7771|['American']
7772|['American']
7773|['American']
7774|['American']
7775|['American']
7776|['American']
7777|['American']
7778|['American']
7779|['American']
7780|['American']
7781|['American']
7782|['American']
7783|['American']
7784|['American']
7785|['American']
7786|['American']
7787|['American']
7788|['American']
7789|['American']
7790|['American']
7791|['American']
7792|['American']
7793|['American']
7794|['American']
7795|['American']
7796|['American']
7797|['American']
7798|['American']
7799|['American']
7800|['American']
7801|['American']
7802|['American']
7803|['American']
7804|['American']
7805|['American']
7806|['American']
7807|['American']
7808|['American']
7809|['American']
7810|['American']
7811|['American']
7812|['American']
7813|['American']
7814|['American']
7815|['American']
7816|['American']
7817|['American']
7818|['American']
7819|['American']
7820|['American']
7821|['American']
7822|['American']
7823|['American']
7824|['American']
7825|['American']
7826|['American']
7827|['American']
7828|['American']
7829|['American']
7830|['American']
7831|['American']
7832|['American']
7833|['American']
7834|['American']
7835|['American']
7836|['American']
7837|['American']
7838|['American']
7839|['American']
7840|['American']
7841|['American']
7842|['American']
7843|['American']
7844|['American']
7845|['American']
7846|['American']
7847|['American']
7848|['American']
7849|['American']
7850|['American']
7851|['American']
7852|['American']
7853|['American']
7854|['American']
7855|['American']
7856|['American']
7857|['American']
7858|['American']
7859|['American']
7860|['American']
7861|['American']
7862|['American']
7863|['American']
7864|['American']
7865|['American']
7866|['American']
7867|['American']
7868|['American']
7869|['American']
7870|['American']
7871|['American']
7872|['American']
7873|['American']
7874|['American']
7875|['American']
7876|['American']
7877|['American']
7878|['American']
7879|['American']
7880|['American']
7881|['American']
7882|['American']
7883|['American']
7884|['American']
7885|['American']
7886|['American']
7887|['American']
7888|['American']
7889|['American']
7890|['American']
7891|['American']
7892|['American']
7893|['American']
7894|['American']
7895|['American']
7896|['American']
7897|['American']
7898|['American']
7899|['American']
7900|['American']
7901|['American']
7902|['American']
7903|['American']
7904|['American']
7905|['American']
7906|['American']
7907|['American']
7908|['American']
7909|['American']
7910|['American']
7911|['American']
7912|['American']
7913|['American']
7914|['American']
7915|['American']
7916|['American']
7917|['American']
7918|['American']
7919|['American']
7920|['American']
7921|['American']
7922|['American']
7923|['American']
7924|['American']
7925|['American']
7926|['American']
7927|['American']
7928|['American']
7929|['American']
7930|['American']
7931|['American']
7932|['American']
7933|['American']
7934|['American']
7935|['American']
7936|['American']
7937|['American']
7938|['American']
7939|['American']
7940|['American']
7941|['American']
7942|['American']
7943|['American']
7944|['American']
7945|['American']
7946|['American']
7947|['American']
7948|['American']
7949|['American']
7950|['American']
7951|['American']
7952|['American']
7953|['American']
7954|['American']
7955|['American']
7956|['American']
7957|['American']
7958|['American']
7959|['American']
7960|['American']
7961|['American']
7962|['American']
7963|['American']
7964|['American']
7965|['American']
7966|['American']
7967|['American']
7968|['American']
7969|['American']
7970|['American']
7971|['American']
7972|['American']
7973|['American']
7974|['American']
7975|['American']
7976|['American']
7977|['American']
7978|['American']
7979|['American']
7980|['American']
7981|['American']
7982|['American']
7983|['American']
7984|['American']
7985|['American']
7986|['American']
7987|['American']
7988|['American']
7989|['American']
7990|['American']
7991|['American']
7992|['American']
7993|['American']
7994|['American']
7995|['American']
7996|['American']
7997|['American']
7998|['American']
7999|['American']
8000|['American']
8001|['American']
8002|['American']
8003|['American']
8004|['American']
8005|['American']
8006|['American']
8007|['American']
8008|['American']
8009|['American']
8010|['American']
8011|['American']
8012|['American']
8013|['American']
8014|['American']
8015|['American']
8016|['American']
8017|['American']
8018|['American']
8019|['American']
8020|['American']
8021|['American']
8022|['American']
8023|['American']
8024|['American']
8025|['American']
8026|['American']
8027|['American']
8028|['American']
8029|['American']
8030|['American']
8031|['American']
8032|['American']
8033|['American']
8034|['American']
8035|['American']
8036|['American']
8037|['American']
8038|['American']
8039|['American']
8040|['American']
8041|['American']
8042|['American']
8043|['American']
8044|['American']
8045|['American']
8046|['American']
8047|['American']
8048|['American']
8049|['American']
8050|['American']
8051|['American']
8052|['American']
8053|['American']
8054|['American']
8055|['American']
8056|['American']
8057|['American']
8058|['American']
8059|['American']
8060|['American']
8061|['American']
8062|['American']
8063|['American']
8064|['American']
8065|['American']
8066|['American']
8067|['American']
8068|['American']
8069|['American']
8070|['American']
8071|['American']
8072|['American']
8073|['American']
8074|['American']
8075|['American']
8076|['American']
8077|['American']
8078|['American']
8079|['American']
8080|['American']
8081|['American']
8082|['American']
8083|['American']
8084|['American']
8085|['American']
8086|['American']
8087|['American']
8088|['American']
8089|['American']
8090|['American']
8091|['American']
8092|['American']
8093|['American']
8094|['American']
8095|['American']
8096|['American']
8097|['American']
8098|['American']
8099|['American']
8100|['American']
8101|['American']
8102|['American']
8103|['American']
8104|['American']
8105|['American']
8106|['American']
8107|['American']
8108|['American']
8109|['American']
8110|['American']
8111|['American']
8112|['American']
8113|['American']
8114|['American']
8115|['American']
8116|['American']
8117|['American']
8118|['American']
8119|['American']
8120|['American']
8121|['American']
8122|['American']
8123|['American']
8124|['American']
8125|['American']
8126|['American']
8127|['American']
8128|['American']
8129|['American']
8130|['American']
8131|['American']
8132|['American']
8133|['American']
8134|['American']
8135|['American']
8136|['American']
8137|['American']
8138|['American']
8139|['American']
8140|['American']
8141|['American']
8142|['American']
8143|['American']
8144|['American']
8145|['American']
8146|['American']
8147|['American']
8148|['American']
8149|['American']
8150|['American']
8151|['American']
8152|['American']
8153|['American']
8154|['American']
8155|['American']
8156|['American']
8157|['American']
8158|['American']
8159|['American']
8160|['American']
8161|['American']
8162|['American']
8163|['American']
8164|['American']
8165|['American']
8166|['American']
8167|['American']
8168|['American']
8169|['American']
8170|['American']
8171|['American']
8172|['American']
8173|['American']
8174|['American']
8175|['American']
8176|['American']
8177|['American']
8178|['American']
8179|['American']
8180|['American']
8181|['American']
8182|['American']
8183|['American']
8184|['American']
8185|['American']
8186|['American']
8187|['American']
8188|['American']
8189|['American']
8190|['American']
8191|['American']
8192|['American']
8193|['American']
8194|['American']
8195|['American']
8196|['American']
8197|['American']
8198|['American']
8199|['American']
8200|['American']
8201|['American']
8202|['American']
8203|['American']
8204|['American']
8205|['American']
8206|['American']
8207|['American']
8208|['American']
8209|['American']
8210|['American']
8211|['American']
8212|['American']
8213|['American']
8214|['American']
8215|['American']
8216|['American']
8217|['American']
8218|['American']
8219|['American']
8220|['American']
8221|['American']
8222|['American']
8223|['American']
8224|['American']
8225|['American']
8226|['American']
8227|['American']
8228|['American']
8229|['American']
8230|['American']
8231|['American']
8232|['American']
8233|['American']
8234|['American']
8235|['American']
8236|['American']
8237|['American']
8238|['American']
8239|['American']
8240|['American']
8241|['American']
8242|['American']
8243|['American']
8244|['American']
8245|['American']
8246|['American']
8247|['American']
8248|['American']
8249|['American']
8250|['American']
8251|['American']
8252|['American']
8253|['American']
8254|['American']
8255|['American']
8256|['American']
8257|['American']
8258|['American']
8259|['American']
8260|['American']
8261|['American']
8262|['American']
8263|['American']
8264|['American']
8265|['American']
8266|['American']
8267|['American']
8268|['American']
8269|['American']
8270|['American']
8271|['American']
8272|['American']
8273|['American']
8274|['American']
8275|['American']
8276|['American']
8277|['American']
8278|['American']
8279|['American']
8280|['American']
8281|['American']
8282|['American']
8283|['American']
8284|['American']
8285|['American']
8286|['American']
8287|['American']
8288|['American']
8289|['American']
8290|['American']
8291|['American']
8292|['American']
8293|['American']
8294|['American']
8295|['American']
8296|['American']
8297|['American']
8298|['American']
8299|['American']
8300|['American']
8301|['American']
8302|['American']
8303|['American']
8304|['American']
8305|['American']
8306|['American']
8307|['American']
8308|['American']
8309|['American']
8310|['American']
8311|['American']
8312|['American']
8313|['American']
8314|['American']
8315|['American']
8316|['American']
8317|['American']
8318|['American']
8319|['American']
8320|['American']
8321|['American']
8322|['American']
8323|['American']
8324|['American']
8325|['American']
8326|['American']
8327|['American']
8328|['American']
8329|['American']
8330|['American']
8331|['American']
8332|['American']
8333|['American']
8334|['American']
8335|['American']
8336|['American']
8337|['American']
8338|['American']
8339|['American']
8340|['American']
8341|['American']
8342|['American']
8343|['American']
8344|['American']
8345|['American']
8346|['American']
8347|['American']
8348|['American']
8349|['American']
8350|['American']
8351|['American']
8352|['American']
8353|['American']
8354|['American']
8355|['American']
8356|['American']
8357|['American']
8358|['American']
8359|['American']
8360|['American']
8361|['American']
8362|['American']
8363|['American']
8364|['American']
8365|['American']
8366|['American']
8367|['American']
8368|['American']
8369|['American']
8370|['American']
8371|['American']
8372|['American']
8373|['American']
8374|['American']
8375|['American']
8376|['American']
8377|['American']
8378|['American']
8379|['American']
8380|['American']
8381|['American']
8382|['American']
8383|['American']
8384|['American']
8385|['American']
8386|['American']
8387|['American']
8388|['American']
8389|['American']
8390|['American']
8391|['American']
8392|['American']
8393|['American']
8394|['American']
8395|['American']
8396|['American']
8397|['American']
8398|['American']
8399|['American']
8400|['American']
8401|['American']
8402|['American']
8403|['American']
8404|['American']
8405|['American']
8406|['American']
8407|['American']
8408|['American']
8409|['American']
8410|['American']
8411|['American']
8412|['American']
8413|['American']
8414|['American']
8415|['American']
8416|['American']
8417|['American']
8418|['American']
8419|['American']
8420|['American']
8421|['American']
8422|['American']
8423|['American']
8424|['American']
8425|['American']
8426|['American']
8427|['American']
8428|['American']
8429|['American']
8430|['American']
8431|['American']
8432|['American']
8433|['American']
8434|['American']
8435|['American']
8436|['American']
8437|['American']
8438|['American']
8439|['American']
8440|['American']
8441|['American']
8442|['American']
8443|['American']
8444|['American']
8445|['American']
8446|['American']
8447|['American']
8448|['American']
8449|['American']
8450|['American']
8451|['American']
8452|['American']
8453|['American']
8454|['American']
8455|['American']
8456|['American']
8457|['American']
8458|['American']
8459|['American']
8460|['American']
8461|['American']
8462|['American']
8463|['American']
8464|['American']
8465|['American']
8466|['American']
8467|['American']
8468|['American']
8469|['American']
8470|['American']
8471|['American']
8472|['American']
8473|['American']
8474|['American']
8475|['American']
8476|['American']
8477|['American']
8478|['American']
8479|['American']
8480|['American']
8481|['American']
8482|['American']
8483|['American']
8484|['American']
8485|['American']
8486|['American']
8487|['American']
8488|['American']
8489|['American']
8490|['American']
8491|['American']
8492|['American']
8493|['American']
8494|['American']
8495|['American']
8496|['American']
8497|['American']
8498|['American']
8499|['American']
8500|['American']
8501|['American']
8502|['American']
8503|['American']
8504|['American']
8505|['American']
8506|['American']
8507|['American']
8508|['American']
8509|['American']
8510|['American']
8511|['American']
8512|['American']
8513|['American']
8514|['American']
8515|['American']
8516|['American']
8517|['American']
8518|['American']
8519|['American']
8520|['American']
8521|['American']
8522|['American']
8523|['American']
8524|['American']
8525|['American']
8526|['American']
8527|['American']
8528|['American']
8529|['American']
8530|['American']
8531|['American']
8532|['American']
8533|['American']
8534|['American']
8535|['American']
8536|['American']
8537|['American']
8538|['American']
8539|['American']
8540|['American']
8541|['American']
8542|['American']
8543|['American']
8544|['American']
8545|['American']
8546|['American']
8547|['American']
8548|['American']
8549|['American']
8550|['American']
8551|['American']
8552|['American']
8553|['American']
8554|['American']
8555|['American']
8556|['American']
8557|['American']
8558|['American']
8559|['American']
8560|['American']
8561|['American']
8562|['American']
8563|['American']
8564|['American']
8565|['American']
8566|['American']
8567|['American']
8568|['American']
8569|['American']
8570|['American']
8571|['American']
8572|['American']
8573|['American']
8574|['American']
8575|['American']
8576|['American']
8577|['American']
8578|['American']
8579|['American']
8580|['American']
8581|['American']
8582|['American']
8583|['American']
8584|['American']
8585|['American']
8586|['American']
8587|['American']
8588|['American']
8589|['American']
8590|['American']
8591|['American']
8592|['American']
8593|['American']
8594|['American']
8595|['American']
8596|['American']
8597|['American']
8598|['American']
8599|['American']
8600|['American']
8601|['American']
8602|['American']
8603|['American']
8604|['American']
8605|['American']
8606|['American']
8607|['American']
8608|['American']
8609|['American']
8610|['American']
8611|['American']
8612|['American']
8613|['American']
8614|['American']
8615|['American']
8616|['American']
8617|['American']
8618|['American']
8619|['American']
8620|['American']
8621|['American']
8622|['American']
8623|['American']
8624|['American']
8625|['American']
8626|['American']
8627|['American']
8628|['American']
8629|['American']
8630|['American']
8631|['American']
8632|['American']
8633|['American']
8634|['American']
8635|['American']
8636|['American']
8637|['American']
8638|['American']
8639|['American']
8640|['American']
8641|['American']
8642|['American']
8643|['American']
8644|['American']
8645|['American']
8646|['American']
8647|['American']
8648|['American']
8649|['American']
8650|['American']
8651|['American']
8652|['American']
8653|['American']
8654|['American']
8655|['American']
8656|['American']
8657|['American']
8658|['American']
8659|['American']
8660|['American']
8661|['American']
8662|['American']
8663|['American']
8664|['American']
8665|['American']
8666|['American']
8667|['American']
8668|['American']
8669|['American']
8670|['American']
8671|['American']
8672|['American']
8673|['American']
8674|['American']
8675|['American']
8676|['American']
8677|['American']
8678|['American']
8679|['American']
8680|['American']
8681|['American']
8682|['American']
8683|['American']
8684|['American']
8685|['American']
8686|['American']
8687|['American']
8688|['American']
8689|['American']
8690|['American']
8691|['American']
8692|['American']
8693|['American']
8694|['American']
8695|['American']
8696|['American']
8697|['American']
8698|['American']
8699|['American']
8700|['American']
8701|['American']
8702|['American']
8703|['American']
8704|['American']
8705|['American']
8706|['American']
8707|['American']
8708|['American']
8709|['American']
8710|['American']
8711|['American']
8712|['American']
8713|['American']
8714|['American']
8715|['American']
8716|['American']
8717|['American']
8718|['American']
8719|['American']
8720|['American']
8721|['American']
8722|['American']
8723|['American']
8724|['American']
8725|['American']
8726|['American']
8727|['American']
8728|['American']
8729|['American']
8730|['American']
8731|['American']
8732|['American']
8733|['American']
8734|['American']
8735|['American']
8736|['American']
8737|['American']
8738|['American']
8739|['American']
8740|['American']
8741|['American']
8742|['American']
8743|['American']
8744|['American']
8745|['American']
8746|['American']
8747|['American']
8748|['American']
8749|['American']
8750|['American']
8751|['American']
8752|['American']
8753|['American']
8754|['American']
8755|['American']
8756|['American']
8757|['American']
8758|['American']
8759|['American']
8760|['American']
8761|['American']
8762|['American']
8763|['American']
8764|['American']
8765|['American']
8766|['American']
8767|['American']
8768|['American']
8769|['American']
8770|['American']
8771|['American']
8772|['American']
8773|['American']
8774|['American']
8775|['American']
8776|['American']
8777|['American']
8778|['American']
8779|['American']
8780|['American']
8781|['American']
8782|['American']
8783|['American']
8784|['American']
8785|['American']
8786|['American']
8787|['American']
8788|['American']
8789|['American']
8790|['American']
8791|['American']
8792|['American']
8793|['American']
8794|['American']
8795|['American']
8796|['American']
8797|['American']
8798|['American']
8799|['American']
8800|['American']
8801|['American']
8802|['American']
8803|['American']
8804|['American']
8805|['American']
8806|['American']
8807|['American']
8808|['American']
8809|['American']
8810|['American']
8811|['American']
8812|['American']
8813|['American']
8814|['American']
8815|['American']
8816|['American']
8817|['American']
8818|['American']
8819|['American']
8820|['American']
8821|['American']
8822|['American']
8823|['American']
8824|['American']
8825|['American']
8826|['American']
8827|['American']
8828|['American']
8829|['American']
8830|['American']
8831|['American']
8832|['American']
8833|['American']
8834|['American']
8835|['American']
8836|['American']
8837|['American']
8838|['American']
8839|['American']
8840|['American']
8841|['American']
8842|['American']
8843|['American']
8844|['American']
8845|['American']
8846|['American']
8847|['American']
8848|['American']
8849|['American']
8850|['American']
8851|['American']
8852|['American']
8853|['American']
8854|['American']
8855|['American']
8856|['American']
8857|['American']
8858|['American']
8859|['American']
8860|['American']
8861|['American']
8862|['American']
8863|['American']
8864|['American']
8865|['American']
8866|['American']
8867|['American']
8868|['American']
8869|['American']
8870|['American']
8871|['American']
8872|['American']
8873|['American']
8874|['American']
8875|['American']
8876|['American']
8877|['American']
8878|['American']
8879|['American']
8880|['American']
8881|['American']
8882|['American']
8883|['American']
8884|['American']
8885|['American']
8886|['American']
8887|['American']
8888|['American']
8889|['American']
8890|['American']
8891|['American']
8892|['American']
8893|['American']
8894|['American']
8895|['American']
8896|['American']
8897|['American']
8898|['American']
8899|['American']
8900|['American']
8901|['American']
8902|['American']
8903|['American']
8904|['American']
8905|['American']
8906|['American']
8907|['American']
8908|['American']
8909|['American']
8910|['American']
8911|['American']
8912|['American']
8913|['American']
8914|['American']
8915|['American']
8916|['American']
8917|['American']
8918|['American']
8919|['American']
8920|['American']
8921|['American']
8922|['American']
8923|['American']
8924|['American']
8925|['American']
8926|['American']
8927|['American']
8928|['American']
8929|['American']
8930|['American']
8931|['American']
8932|['American']
8933|['American']
8934|['American']
8935|['American']
8936|['American']
8937|['American']
8938|['American']
8939|['American']
8940|['American']
8941|['American']
8942|['American']
8943|['American']
8944|['American']
8945|['American']
8946|['American']
8947|['American']
8948|['American']
8949|['American']
8950|['American']
8951|['American']
8952|['American']
8953|['American']
8954|['American']
8955|['American']
8956|['American']
8957|['American']
8958|['American']
8959|['American']
8960|['American']
8961|['American']
